timestamp,source_city,destination_city,weight,delivery_time,cost,bot_score
2024-03-09 20:00:00,Nexara,Irondale,371.87,9.33,1244.81,0.529
2024-03-09 00:00:00,Brightwater,Stormhaven,30.81,5.81,209.49,0.635
2024-02-15 10:00:00,Nexara,Crystalport,13.84,7.83,240.75,0.354
2024-01-26 08:00:00,Stormhaven,Nexara,287.98,27.26,1231.91,0.493
2024-03-30 12:00:00,Stormhaven,Crystalport,469.53,14.41,1655.48,0.328
2024-03-26 08:00:00,Shadowfen,Crystalport,469.71,10.26,1384.22,0.58
2024-05-02 08:00:00,Vortheim,Crystalport,46.82,5.29,224.34,0.436
2024-06-06 08:00:00,Vortheim,Irondale,205.27,3.45,663.82,0.651
2024-03-25 22:00:00,Silverpeak,Shadowfen,239.59,5.97,673.01,0.384
2024-01-03 10:00:00,Vortheim,Crystalport,211.41,4.69,592.49,0.554
2024-05-01 14:00:00,Irondale,Shadowfen,40.19,9.26,280.19,0.574
2024-03-22 08:00:00,Irondale,Shadowfen,304.68,8.14,930.77,0.316
2024-03-14 16:00:00,Crystalport,Vortheim,292.04,4.94,797.2,0.521
2024-01-01 18:00:00,Stormhaven,Irondale,162.74,14.26,759.88,0.374
2024-01-08 10:00:00,Crystalport,Vortheim,454.11,4.99,1162.28,0.305
2024-02-09 20:00:00,Shadowfen,Crystalport,82.06,9.37,478.98,0.634
2024-05-30 08:00:00,Shadowfen,Nexara,40.86,18.93,562.37,0.374
2024-02-03 16:00:00,Brightwater,Shadowfen,278.93,4.45,840.9,0.639
2024-06-09 02:00:00,Silverpeak,Nexara,275.76,22.25,1958.42,0.663
2024-04-14 12:00:00,Stormhaven,Nexara,234.52,24.6,1264.66,0.326
2024-05-18 18:00:00,Brightwater,Stormhaven,142.33,5.31,452.63,0.466
2024-05-24 02:00:00,Nexara,Silverpeak,90.55,15.63,611.44,0.351
2024-04-07 22:00:00,Crystalport,Brightwater,161.37,15.51,733.64,0.624
2024-03-06 06:00:00,Irondale,Stormhaven,13.07,14.2,349.14,0.526
2024-03-22 12:00:00,Stormhaven,Silverpeak,237.46,10.91,889.36,0.565
2024-04-13 22:00:00,Nexara,Shadowfen,277.42,14.15,1087.1,0.377
2024-03-04 20:00:00,Brightwater,Silverpeak,419.88,7.89,1137.29,0.452
2024-04-15 00:00:00,Crystalport,Brightwater,373.89,14.36,1228.14,0.335
2024-05-28 02:00:00,Nexara,Brightwater,464.48,21.28,1647.33,0.666
2024-05-17 08:00:00,Vortheim,Nexara,106.68,4.56,377.39,0.512
2024-05-31 10:00:00,Nexara,Shadowfen,11.85,17.66,466.56,0.427
2024-03-14 00:00:00,Crystalport,Irondale,496.33,5.75,1294.99,0.632
2024-01-07 06:00:00,Vortheim,Shadowfen,180.68,11.42,871.73,0.467
2024-04-15 04:00:00,Shadowfen,Crystalport,171.47,12.57,695.32,0.574
2024-01-07 00:00:00,Nexara,Vortheim,329.23,4.55,892.45,0.386
2024-04-21 16:00:00,Irondale,Nexara,62.21,9.94,446.74,0.402
2024-03-07 14:00:00,Brightwater,Silverpeak,220.52,6.81,718.07,0.34
2024-01-02 16:00:00,Brightwater,Stormhaven,242.93,5.39,741.6,0.356
2024-05-09 10:00:00,Crystalport,Stormhaven,470.69,17.24,1727.32,0.517
2024-01-05 22:00:00,Irondale,Brightwater,35.32,11.18,365.59,0.555
2024-02-14 08:00:00,Crystalport,Nexara,482.11,8.57,1410.64,0.425
2024-04-01 20:00:00,Irondale,Shadowfen,235.08,7.77,717.61,0.488
2024-04-15 18:00:00,Stormhaven,Nexara,262.44,23.57,1298.74,0.521
2024-01-30 14:00:00,Crystalport,Irondale,15.93,5.48,179.88,0.441
2024-02-10 08:00:00,Brightwater,Irondale,180.17,9.41,737.09,0.478
2024-05-13 16:00:00,Silverpeak,Irondale,124.47,5.22,460.45,0.688
2024-02-03 06:00:00,Brightwater,Stormhaven,202.79,5.58,673.41,0.55
2024-03-07 20:00:00,Irondale,Silverpeak,39.89,4.19,215.2,0.686
2024-02-25 06:00:00,Stormhaven,Nexara,143.25,20.83,969.03,0.676
2024-03-12 18:00:00,Silverpeak,Vortheim,148.85,11.19,690.77,0.45
2024-05-15 16:00:00,Irondale,Silverpeak,489.47,5.25,1216.68,0.465
2024-01-12 14:00:00,Brightwater,Vortheim,495.08,19.11,1603.63,0.402
2024-04-12 08:00:00,Brightwater,Shadowfen,96.46,4.14,399.52,0.442
2024-05-16 02:00:00,Crystalport,Stormhaven,79.14,14.82,636.41,0.39
2024-01-30 08:00:00,Irondale,Crystalport,252.77,4.9,739.72,0.391
2024-06-13 20:00:00,Vortheim,Shadowfen,342.26,13.9,521.13,0.702
2024-04-14 18:00:00,Nexara,Stormhaven,468.41,20.33,1889.96,0.316
2024-03-14 10:00:00,Shadowfen,Irondale,340.97,6.83,1030.54,0.363
2024-03-14 14:00:00,Brightwater,Crystalport,337.92,13.54,1190.92,0.443
2024-02-25 16:00:00,Stormhaven,Crystalport,413.92,19.44,1497.77,0.614
2024-04-16 22:00:00,Stormhaven,Crystalport,27.62,15.55,509.71,0.524
2024-04-04 18:00:00,Stormhaven,Vortheim,470.84,17.91,1829.0,0.55
2024-04-11 06:00:00,Stormhaven,Shadowfen,251.81,6.45,899.72,0.592
2024-04-25 16:00:00,Shadowfen,Vortheim,498.44,16.03,1485.54,0.406
2024-01-10 20:00:00,Vortheim,Irondale,30.03,7.29,256.85,0.371
2024-02-13 02:00:00,Nexara,Irondale,434.61,12.79,1381.08,0.677
2024-06-11 14:00:00,Vortheim,Irondale,199.69,2.0,674.4,0.705
2024-04-18 20:00:00,Stormhaven,Shadowfen,209.12,8.13,720.64,0.627
2024-05-16 06:00:00,Vortheim,Crystalport,46.51,5.94,241.78,0.577
2024-03-11 00:00:00,Irondale,Nexara,62.11,12.94,397.06,0.649
2024-02-27 12:00:00,Brightwater,Crystalport,371.34,15.69,1223.77,0.699
2024-02-28 10:00:00,Crystalport,Silverpeak,144.08,6.66,558.85,0.484
2024-04-06 18:00:00,Nexara,Crystalport,226.34,7.33,709.27,0.648
2024-04-10 00:00:00,Nexara,Vortheim,253.78,5.46,725.43,0.331
2024-02-21 18:00:00,Irondale,Nexara,448.72,12.26,1443.3,0.482
2024-05-10 04:00:00,Vortheim,Stormhaven,241.68,16.86,1135.92,0.474
2024-04-04 04:00:00,Irondale,Shadowfen,57.83,9.36,321.61,0.629
2024-02-07 12:00:00,Vortheim,Nexara,29.49,5.81,202.85,0.396
2024-02-24 12:00:00,Crystalport,Vortheim,334.23,4.01,957.49,0.622
2024-05-12 12:00:00,Irondale,Shadowfen,245.52,8.42,822.23,0.403
2024-01-22 00:00:00,Stormhaven,Brightwater,254.46,5.4,779.12,0.524
2024-02-29 14:00:00,Shadowfen,Irondale,10.32,8.94,242.54,0.551
2024-01-21 00:00:00,Irondale,Brightwater,74.35,13.04,494.81,0.313
2024-01-09 14:00:00,Shadowfen,Crystalport,422.64,10.86,1421.7,0.466
2024-04-18 04:00:00,Stormhaven,Crystalport,442.04,18.63,1665.32,0.335
2024-03-30 02:00:00,Nexara,Vortheim,376.18,5.9,969.11,0.584
2024-01-22 12:00:00,Shadowfen,Stormhaven,409.26,9.26,1120.44,0.519
2024-05-25 10:00:00,Silverpeak,Crystalport,260.89,8.49,936.12,0.325
2024-02-01 00:00:00,Stormhaven,Vortheim,283.44,21.93,1283.96,0.653
2024-06-06 18:00:00,Shadowfen,Brightwater,498.91,5.91,374.45,0.853
2024-03-16 22:00:00,Irondale,Silverpeak,247.97,5.85,751.76,0.649
2024-02-27 22:00:00,Vortheim,Silverpeak,224.84,13.14,842.11,0.366
2024-02-27 02:00:00,Brightwater,Crystalport,352.82,15.7,1315.38,0.684
2024-01-18 04:00:00,Nexara,Shadowfen,311.77,13.77,1140.11,0.648
2024-06-09 12:00:00,Stormhaven,Shadowfen,25.71,14.35,407.41,0.863
2024-05-29 06:00:00,Stormhaven,Silverpeak,172.09,10.25,741.18,0.355
2024-02-29 04:00:00,Shadowfen,Stormhaven,289.73,7.29,866.14,0.387
2024-05-30 12:00:00,Brightwater,Silverpeak,165.94,8.18,582.9,0.343
2024-03-18 18:00:00,Stormhaven,Shadowfen,373.72,6.79,1058.95,0.327
2024-04-12 18:00:00,Nexara,Irondale,447.02,10.24,1333.27,0.346
2024-02-03 14:00:00,Nexara,Vortheim,490.45,4.81,1277.47,0.517
2024-03-06 08:00:00,Stormhaven,Brightwater,74.66,4.39,312.48,0.337
2024-03-02 10:00:00,Vortheim,Nexara,378.08,5.16,1124.53,0.662
2024-01-19 02:00:00,Silverpeak,Brightwater,484.86,9.37,1520.54,0.698
2024-03-16 00:00:00,Vortheim,Shadowfen,362.88,16.13,1203.69,0.32
2024-06-13 00:00:00,Crystalport,Brightwater,300.19,15.44,500.09,0.896
2024-02-07 14:00:00,Vortheim,Nexara,230.73,5.25,698.03,0.488
2024-01-24 00:00:00,Nexara,Vortheim,91.85,4.07,331.05,0.595
2024-06-03 08:00:00,Irondale,Stormhaven,21.06,12.85,203.77,0.768
2024-01-19 04:00:00,Silverpeak,Crystalport,204.16,8.63,747.09,0.362
2024-03-21 02:00:00,Vortheim,Brightwater,409.05,14.5,1413.49,0.379
2024-02-11 20:00:00,Irondale,Crystalport,310.67,4.98,827.48,0.331
2024-01-13 08:00:00,Brightwater,Crystalport,221.45,15.29,873.41,0.577
2024-03-11 22:00:00,Brightwater,Silverpeak,70.93,9.51,405.63,0.371
2024-05-22 14:00:00,Vortheim,Stormhaven,253.85,16.48,1069.76,0.43
2024-04-03 04:00:00,Vortheim,Crystalport,354.61,4.11,1079.18,0.599
2024-04-02 02:00:00,Vortheim,Brightwater,160.4,15.93,752.82,0.567
2024-02-13 20:00:00,Silverpeak,Stormhaven,307.8,9.4,1001.73,0.561
2024-04-24 04:00:00,Stormhaven,Nexara,384.01,20.5,1423.44,0.653
2024-05-23 20:00:00,Crystalport,Nexara,59.5,7.03,356.41,0.401
2024-01-11 08:00:00,Crystalport,Irondale,359.54,5.02,1104.78,0.513
2024-03-02 18:00:00,Shadowfen,Crystalport,177.63,12.46,709.01,0.348
2024-04-23 10:00:00,Stormhaven,Vortheim,216.67,17.6,985.36,0.315
2024-02-08 16:00:00,Crystalport,Brightwater,66.71,12.16,481.05,0.555
2024-04-12 06:00:00,Silverpeak,Vortheim,187.19,12.36,729.06,0.452
2024-06-03 12:00:00,Shadowfen,Irondale,434.19,8.81,417.1,0.633
2024-01-13 00:00:00,Shadowfen,Crystalport,90.49,11.73,532.76,0.509
2024-05-20 14:00:00,Silverpeak,Shadowfen,185.16,4.33,536.86,0.697
2024-01-03 18:00:00,Crystalport,Brightwater,350.95,13.03,1315.34,0.388
2024-05-21 14:00:00,Brightwater,Silverpeak,217.53,9.29,754.49,0.458
2024-05-09 12:00:00,Vortheim,Silverpeak,119.89,10.63,561.93,0.599
2024-02-26 06:00:00,Vortheim,Nexara,383.53,5.67,983.88,0.548
2024-02-01 18:00:00,Stormhaven,Vortheim,285.13,20.83,1227.53,0.571
2024-02-11 06:00:00,Nexara,Vortheim,425.01,4.12,1280.9,0.653
2024-03-31 16:00:00,Nexara,Shadowfen,435.17,14.32,1575.76,0.61
2024-04-02 08:00:00,Shadowfen,Crystalport,77.24,10.35,509.08,0.478
2024-02-15 08:00:00,Shadowfen,Brightwater,240.29,5.42,782.36,0.325
2024-04-11 10:00:00,Silverpeak,Vortheim,158.29,10.03,665.35,0.448
2024-02-09 16:00:00,Vortheim,Shadowfen,121.96,14.18,717.43,0.354
2024-06-13 12:00:00,Crystalport,Stormhaven,417.69,17.39,633.84,0.797
2024-06-02 18:00:00,Shadowfen,Vortheim,346.52,32.62,2140.72,0.726
2024-04-24 14:00:00,Irondale,Vortheim,304.83,7.72,877.54,0.519
2024-01-14 06:00:00,Silverpeak,Brightwater,467.84,7.84,1486.17,0.345
2024-03-14 22:00:00,Silverpeak,Vortheim,261.46,10.74,860.01,0.427
2024-01-27 16:00:00,Shadowfen,Irondale,53.5,8.43,364.56,0.602
2024-04-28 10:00:00,Vortheim,Brightwater,65.18,14.85,638.98,0.401
2024-04-29 06:00:00,Vortheim,Brightwater,452.94,17.36,1501.48,0.32
2024-04-13 16:00:00,Crystalport,Silverpeak,190.0,8.99,678.49,0.445
2024-04-01 06:00:00,Crystalport,Vortheim,136.16,4.52,431.5,0.454
2024-05-02 20:00:00,Silverpeak,Shadowfen,28.8,5.03,211.6,0.459
2024-05-25 14:00:00,Stormhaven,Brightwater,215.84,4.21,678.94,0.482
2024-03-29 18:00:00,Brightwater,Irondale,55.3,10.54,409.77,0.647
2024-04-16 06:00:00,Nexara,Irondale,141.34,9.04,667.5,0.515
2024-04-11 18:00:00,Crystalport,Vortheim,55.33,4.4,242.32,0.7
2024-01-15 02:00:00,Silverpeak,Nexara,27.91,14.36,417.43,0.326
2024-02-28 04:00:00,Irondale,Shadowfen,93.36,8.89,467.91,0.331
2024-01-14 18:00:00,Shadowfen,Silverpeak,458.27,5.16,1235.72,0.553
2024-05-21 18:00:00,Irondale,Crystalport,295.36,5.27,947.32,0.634
2024-05-02 00:00:00,Vortheim,Stormhaven,348.14,19.33,1340.3,0.488
2024-06-09 04:00:00,Nexara,Vortheim,48.62,10.42,463.89,0.611
2024-04-01 12:00:00,Stormhaven,Silverpeak,466.03,11.87,1303.16,0.59
2024-04-09 22:00:00,Vortheim,Brightwater,184.71,20.17,877.44,0.451
2024-04-16 16:00:00,Crystalport,Stormhaven,90.2,14.05,621.48,0.582
2024-05-24 06:00:00,Irondale,Stormhaven,355.35,11.82,1198.54,0.411
2024-05-18 14:00:00,Stormhaven,Nexara,24.89,18.83,664.33,0.406
2024-03-27 04:00:00,Brightwater,Stormhaven,489.73,5.0,1327.92,0.664
2024-05-03 18:00:00,Vortheim,Nexara,144.28,4.86,519.31,0.409
2024-03-11 02:00:00,Shadowfen,Nexara,213.26,18.09,936.56,0.477
2024-04-09 20:00:00,Vortheim,Shadowfen,235.73,11.4,903.08,0.429
2024-03-31 00:00:00,Stormhaven,Nexara,39.84,18.49,701.8,0.464
2024-03-01 04:00:00,Irondale,Stormhaven,70.47,12.76,539.46,0.641
2024-01-25 12:00:00,Nexara,Irondale,121.36,11.46,529.03,0.567
2024-02-18 00:00:00,Irondale,Stormhaven,213.81,14.61,930.36,0.658
2024-02-17 20:00:00,Nexara,Crystalport,108.27,6.43,442.78,0.475
2024-02-26 22:00:00,Nexara,Stormhaven,303.66,24.89,1248.59,0.482
2024-05-18 16:00:00,Stormhaven,Irondale,130.91,11.32,670.51,0.556
2024-04-22 18:00:00,Stormhaven,Crystalport,320.61,19.78,1121.5,0.683
2024-04-27 12:00:00,Shadowfen,Brightwater,227.09,5.54,709.05,0.342
2024-03-28 08:00:00,Brightwater,Vortheim,248.83,13.99,1140.34,0.672
2024-01-05 16:00:00,Brightwater,Stormhaven,27.61,5.09,192.69,0.415
2024-02-19 04:00:00,Crystalport,Brightwater,68.06,15.2,568.16,0.681
2024-04-30 02:00:00,Silverpeak,Nexara,338.29,12.64,1093.36,0.586
2024-05-09 18:00:00,Crystalport,Stormhaven,46.85,16.88,564.65,0.659
2024-01-11 18:00:00,Nexara,Silverpeak,72.51,13.23,508.31,0.558
2024-01-05 08:00:00,Vortheim,Crystalport,372.98,5.4,1099.11,0.444
2024-01-29 08:00:00,Shadowfen,Crystalport,97.11,11.52,537.61,0.553
2024-01-21 22:00:00,Stormhaven,Crystalport,245.45,15.25,956.56,0.695
2024-05-07 00:00:00,Vortheim,Brightwater,57.1,19.95,559.19,0.517
2024-04-23 16:00:00,Crystalport,Shadowfen,153.01,10.47,614.5,0.664
2024-02-23 14:00:00,Vortheim,Nexara,342.66,5.9,1035.25,0.611
2024-01-18 20:00:00,Crystalport,Brightwater,310.57,16.75,1051.42,0.393
2024-05-29 08:00:00,Silverpeak,Brightwater,490.16,8.36,1347.25,0.473
2024-01-13 12:00:00,Silverpeak,Brightwater,378.68,8.89,1194.16,0.357
2024-05-16 20:00:00,Nexara,Brightwater,358.72,21.38,1316.05,0.582
2024-04-11 16:00:00,Shadowfen,Irondale,128.12,7.55,469.91,0.336
2024-05-12 00:00:00,Silverpeak,Shadowfen,266.97,4.71,840.95,0.557
2024-03-29 04:00:00,Irondale,Shadowfen,121.36,8.62,507.8,0.506
2024-01-30 06:00:00,Stormhaven,Silverpeak,146.89,9.91,697.5,0.612
2024-02-15 00:00:00,Brightwater,Silverpeak,270.06,8.46,901.58,0.525
2024-05-08 06:00:00,Stormhaven,Silverpeak,493.31,9.31,1452.54,0.343
2024-01-22 02:00:00,Stormhaven,Vortheim,169.97,16.7,928.19,0.44
2024-01-21 12:00:00,Irondale,Vortheim,312.16,7.94,1038.54,0.347
2024-02-25 00:00:00,Silverpeak,Crystalport,142.76,7.4,523.74,0.397
2024-03-05 18:00:00,Stormhaven,Brightwater,381.07,4.17,1163.45,0.457
2024-02-10 12:00:00,Stormhaven,Shadowfen,288.99,7.04,944.75,0.458
2024-05-05 10:00:00,Vortheim,Shadowfen,377.83,14.58,1291.62,0.43
2024-05-05 06:00:00,Silverpeak,Crystalport,224.64,8.21,816.58,0.363
2024-03-12 02:00:00,Silverpeak,Brightwater,339.4,8.99,1044.58,0.68
2024-01-30 00:00:00,Silverpeak,Vortheim,72.33,9.87,489.06,0.561
2024-06-08 04:00:00,Silverpeak,Vortheim,359.9,9.41,611.79,0.89
2024-04-12 22:00:00,Stormhaven,Vortheim,241.77,17.52,1108.76,0.485
2024-05-26 02:00:00,Stormhaven,Shadowfen,39.85,7.68,295.35,0.374
2024-04-20 18:00:00,Silverpeak,Vortheim,445.38,9.43,1372.32,0.606
2024-01-13 02:00:00,Irondale,Nexara,439.83,12.39,1345.0,0.476
2024-02-02 04:00:00,Silverpeak,Nexara,216.41,15.6,915.3,0.347
2024-04-16 14:00:00,Stormhaven,Crystalport,485.51,15.43,1511.74,0.497
2024-02-18 04:00:00,Brightwater,Shadowfen,208.82,5.52,610.87,0.517
2024-05-13 18:00:00,Silverpeak,Irondale,343.92,4.79,898.82,0.686
2024-02-21 12:00:00,Shadowfen,Stormhaven,413.26,8.14,1339.88,0.38
2024-04-21 22:00:00,Stormhaven,Silverpeak,286.77,9.24,928.38,0.322
2024-01-28 20:00:00,Shadowfen,Nexara,336.49,16.85,1170.44,0.502
2024-05-19 14:00:00,Irondale,Shadowfen,76.17,9.4,387.97,0.374
2024-02-25 20:00:00,Shadowfen,Vortheim,423.99,14.43,1339.19,0.327
2024-05-12 16:00:00,Nexara,Vortheim,112.57,4.26,385.36,0.586
2024-03-21 00:00:00,Nexara,Shadowfen,163.71,16.02,856.92,0.359
2024-02-03 12:00:00,Nexara,Crystalport,362.8,6.68,1088.85,0.574
2024-02-10 18:00:00,Crystalport,Stormhaven,71.16,15.48,638.38,0.651
2024-01-29 00:00:00,Brightwater,Shadowfen,439.29,5.7,1168.86,0.3
2024-02-20 06:00:00,Shadowfen,Brightwater,80.53,4.34,332.55,0.67
2024-01-27 00:00:00,Silverpeak,Shadowfen,38.64,4.55,205.73,0.539
2024-01-18 12:00:00,Silverpeak,Nexara,127.0,13.19,615.5,0.415
2024-06-05 00:00:00,Silverpeak,Irondale,406.46,4.15,328.23,0.809
2024-03-08 04:00:00,Brightwater,Silverpeak,328.71,6.79,962.99,0.581
2024-01-07 20:00:00,Crystalport,Silverpeak,171.05,8.81,649.27,0.617
2024-02-26 08:00:00,Crystalport,Irondale,316.06,5.17,981.85,0.532
2024-03-23 12:00:00,Silverpeak,Shadowfen,419.9,5.86,1222.76,0.595
2024-03-26 10:00:00,Stormhaven,Silverpeak,465.41,12.31,1353.59,0.595
2024-04-23 04:00:00,Crystalport,Brightwater,472.17,12.36,1662.56,0.443
2024-03-02 06:00:00,Irondale,Crystalport,55.26,5.19,245.39,0.36
2024-04-17 16:00:00,Vortheim,Silverpeak,377.63,10.93,1174.54,0.418
2024-02-21 08:00:00,Silverpeak,Crystalport,131.3,7.87,482.04,0.593
2024-04-10 16:00:00,Crystalport,Stormhaven,433.99,18.55,1541.05,0.346
2024-05-25 00:00:00,Silverpeak,Brightwater,157.73,8.65,649.95,0.355
2024-03-06 04:00:00,Nexara,Silverpeak,163.72,15.11,721.0,0.446
2024-06-12 04:00:00,Brightwater,Nexara,295.88,6.91,1305.97,0.872
2024-01-01 14:00:00,Vortheim,Crystalport,159.26,5.37,481.06,0.476
2024-05-17 00:00:00,Silverpeak,Shadowfen,287.49,4.57,826.57,0.368
2024-02-22 04:00:00,Nexara,Vortheim,462.77,5.03,1182.42,0.615
2024-04-01 14:00:00,Silverpeak,Stormhaven,487.48,9.09,1635.77,0.629
2024-03-10 18:00:00,Irondale,Crystalport,466.01,4.61,1335.47,0.448
2024-05-09 06:00:00,Stormhaven,Vortheim,14.51,18.53,549.92,0.689
2024-02-04 00:00:00,Brightwater,Silverpeak,90.71,8.82,412.27,0.508
2024-05-09 02:00:00,Nexara,Stormhaven,397.23,22.96,1504.01,0.468
2024-06-07 16:00:00,Brightwater,Crystalport,14.93,3.26,385.66,0.798
2024-04-08 10:00:00,Vortheim,Nexara,17.04,5.2,152.51,0.437
2024-04-19 06:00:00,Brightwater,Silverpeak,450.31,8.59,1430.85,0.644
2024-05-07 08:00:00,Nexara,Crystalport,93.92,7.37,455.82,0.565
2024-04-17 06:00:00,Silverpeak,Stormhaven,42.66,8.91,419.71,0.634
2024-05-07 14:00:00,Brightwater,Silverpeak,201.85,8.51,734.7,0.55
2024-01-21 18:00:00,Silverpeak,Nexara,15.69,13.4,355.95,0.492
2024-02-17 16:00:00,Nexara,Stormhaven,32.25,26.97,628.09,0.457
2024-04-20 12:00:00,Brightwater,Crystalport,375.41,14.42,1168.73,0.615
2024-04-23 14:00:00,Crystalport,Nexara,246.7,9.53,803.05,0.38
2024-03-06 16:00:00,Silverpeak,Shadowfen,366.49,5.39,1037.97,0.521
2024-05-26 16:00:00,Silverpeak,Nexara,415.74,14.53,1294.18,0.537
2024-01-28 02:00:00,Irondale,Brightwater,88.06,9.32,451.88,0.391
2024-04-24 06:00:00,Stormhaven,Vortheim,129.04,16.74,889.79,0.487
2024-01-28 18:00:00,Nexara,Brightwater,450.15,18.54,1732.43,0.681
2024-05-04 22:00:00,Vortheim,Nexara,370.08,4.35,1009.15,0.615
2024-05-17 12:00:00,Shadowfen,Silverpeak,263.39,4.89,824.78,0.616
2024-04-05 08:00:00,Silverpeak,Stormhaven,178.71,12.03,658.52,0.509
2024-03-15 04:00:00,Vortheim,Irondale,95.46,6.69,436.16,0.55
2024-04-15 12:00:00,Stormhaven,Nexara,370.27,20.88,1589.92,0.655
2024-03-23 14:00:00,Brightwater,Shadowfen,139.89,4.39,493.35,0.337
2024-05-23 02:00:00,Vortheim,Brightwater,168.26,15.39,801.21,0.502
2024-02-04 22:00:00,Silverpeak,Shadowfen,365.34,5.99,1001.6,0.692
2024-03-22 10:00:00,Shadowfen,Brightwater,228.52,4.13,629.45,0.455
2024-05-15 06:00:00,Vortheim,Irondale,295.01,8.84,1026.67,0.469
2024-02-14 10:00:00,Irondale,Stormhaven,117.7,16.0,596.78,0.53
2024-03-11 16:00:00,Stormhaven,Crystalport,84.21,17.65,626.98,0.332
2024-06-10 02:00:00,Nexara,Brightwater,447.18,22.71,723.59,0.885
2024-05-02 16:00:00,Nexara,Brightwater,189.97,18.95,1055.6,0.449
2024-03-29 02:00:00,Brightwater,Irondale,57.52,9.37,381.59,0.323
2024-02-14 22:00:00,Silverpeak,Stormhaven,39.26,11.36,385.96,0.696
2024-06-06 10:00:00,Brightwater,Silverpeak,185.56,1.65,694.32,0.673
2024-02-26 10:00:00,Silverpeak,Shadowfen,380.8,5.41,1064.56,0.456
2024-05-30 16:00:00,Crystalport,Irondale,180.77,4.53,534.47,0.475
2024-04-25 20:00:00,Crystalport,Silverpeak,394.65,6.83,1256.71,0.479
2024-01-24 22:00:00,Crystalport,Nexara,347.87,7.09,1107.43,0.564
2024-02-09 22:00:00,Silverpeak,Vortheim,193.65,10.75,755.19,0.698
2024-05-25 18:00:00,Silverpeak,Stormhaven,108.41,11.84,540.78,0.555
2024-02-17 18:00:00,Silverpeak,Brightwater,270.69,6.6,892.58,0.445
2024-02-18 20:00:00,Irondale,Stormhaven,223.31,12.95,917.23,0.493
2024-02-23 04:00:00,Shadowfen,Stormhaven,38.29,7.15,289.28,0.388
2024-06-04 14:00:00,Irondale,Vortheim,13.81,12.85,440.1,0.625
2024-01-23 22:00:00,Vortheim,Silverpeak,416.15,9.89,1297.2,0.547
2024-04-01 22:00:00,Silverpeak,Stormhaven,324.13,11.11,1044.45,0.326
2024-01-21 04:00:00,Silverpeak,Crystalport,162.86,8.72,585.37,0.598
2024-05-31 18:00:00,Irondale,Silverpeak,119.53,5.6,386.16,0.362
2024-02-14 02:00:00,Shadowfen,Brightwater,262.77,5.67,745.59,0.306
2024-04-06 04:00:00,Brightwater,Silverpeak,166.81,6.92,617.77,0.684
2024-01-19 22:00:00,Nexara,Shadowfen,343.27,18.72,1313.61,0.363
2024-05-19 16:00:00,Irondale,Vortheim,497.2,6.94,1459.05,0.426
2024-04-15 14:00:00,Irondale,Crystalport,174.81,4.21,571.77,0.592
2024-05-22 16:00:00,Vortheim,Irondale,357.87,6.86,1102.05,0.304
2024-04-10 06:00:00,Vortheim,Brightwater,99.95,16.52,718.18,0.376
2024-02-29 00:00:00,Nexara,Vortheim,95.99,5.16,369.92,0.496
2024-03-20 12:00:00,Shadowfen,Stormhaven,278.05,7.61,821.27,0.465
2024-02-23 08:00:00,Vortheim,Stormhaven,379.26,18.62,1362.33,0.519
2024-05-22 02:00:00,Stormhaven,Silverpeak,214.88,11.24,819.78,0.499
2024-02-08 20:00:00,Nexara,Brightwater,270.92,16.68,1165.26,0.46
2024-03-23 08:00:00,Silverpeak,Stormhaven,425.3,10.69,1253.08,0.366
2024-03-17 16:00:00,Brightwater,Nexara,235.84,22.64,1161.23,0.584
2024-04-17 14:00:00,Shadowfen,Stormhaven,489.84,8.55,1480.55,0.396
2024-01-18 14:00:00,Irondale,Vortheim,124.47,6.46,464.36,0.695
2024-01-13 16:00:00,Silverpeak,Stormhaven,195.62,11.46,757.49,0.501
2024-05-20 06:00:00,Brightwater,Silverpeak,201.11,8.25,689.64,0.361
2024-02-04 06:00:00,Crystalport,Silverpeak,273.96,6.74,884.52,0.563
2024-03-20 18:00:00,Brightwater,Vortheim,63.25,16.19,639.26,0.61
2024-06-06 20:00:00,Brightwater,Vortheim,335.76,4.41,1228.49,0.881
2024-04-27 08:00:00,Silverpeak,Nexara,492.22,15.54,1655.23,0.562
2024-05-20 12:00:00,Stormhaven,Irondale,403.26,11.85,1452.05,0.688
2024-01-20 12:00:00,Irondale,Crystalport,91.53,5.42,372.99,0.489
2024-03-16 20:00:00,Crystalport,Nexara,40.59,6.75,300.64,0.399
2024-04-04 00:00:00,Stormhaven,Crystalport,158.83,14.58,755.16,0.342
2024-02-04 20:00:00,Nexara,Silverpeak,372.47,16.74,1234.96,0.494
2024-02-12 04:00:00,Irondale,Vortheim,45.72,7.34,308.2,0.393
2024-05-10 12:00:00,Silverpeak,Shadowfen,186.08,4.73,587.28,0.556
2024-01-01 20:00:00,Brightwater,Vortheim,389.82,19.68,1522.56,0.539
2024-02-28 20:00:00,Irondale,Brightwater,420.73,12.58,1290.05,0.463
2024-02-23 10:00:00,Nexara,Crystalport,20.85,8.63,274.57,0.498
2024-02-27 08:00:00,Shadowfen,Irondale,25.55,6.67,259.84,0.543
2024-01-28 12:00:00,Shadowfen,Brightwater,79.23,5.64,304.46,0.429
2024-03-26 22:00:00,Nexara,Irondale,38.12,12.69,376.47,0.361
2024-06-05 06:00:00,Silverpeak,Irondale,489.68,9.29,2140.08,0.819
